order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,quantity,discount_price,sell_price,profit
642,15/12/2022,Second Class,Consumer,United States,Mission Viejo,California,92691,West,Office Supplies,Storage,OFF-ST-10000585,2,16.5,313.5,13.5
643,19/01/2022,Second Class,Consumer,United States,Mission Viejo,California,92691,West,Office Supplies,Labels,OFF-LA-10002787,7,1.2,28.8,8.8
644,31/07/2022,Standard Class,Consumer,United States,Rochester Hills,Michigan,48307,Central,Technology,Accessories,TEC-AC-10003832,4,5.2,124.8,14.8
645,03/03/2022,Standard Class,Home Office,United States,Plainfield,New Jersey,7060,East,Office Supplies,Paper,OFF-PA-10001934,1,0.5,9.5,-0.5
646,16/08/2022,Standard Class,Home Office,United States,Columbus,Indiana,47201,Central,Office Supplies,Appliances,OFF-AP-10002457,2,6.3,203.7,13.7
647,03/02/2022,Standard Class,Corporate,United States,Sierra Vista,Arizona,85635,West,Office Supplies,Fasteners,OFF-FA-10003112,5,0.9,29.1,9.1
648,14/11/2022,Standard Class,Corporate,United States,Sierra Vista,Arizona,85635,West,Office Supplies,Appliances,OFF-AP-10002350,2,1.2,28.8,-1.2
649,26/07/2022,Second Class,Corporate,United States,Vancouver,Washington,98661,West,Furniture,Furnishings,FUR-FU-10001935,4,0.5,9.5,-0.5
650,29/08/2023,Second Class,Corporate,United States,Vancouver,Washington,98661,West,Technology,Phones,TEC-PH-10003273,3,12,288,18
651,20/06/2022,Second Class,Corporate,United States,Vancouver,Washington,98661,West,Technology,Accessories,TEC-AC-10001142,4,9.6,310.4,20.4
652,28/04/2023,Standard Class,Home Office,United States,New York City,New York,10024,East,Office Supplies,Paper,OFF-PA-10000482,10,15.2,364.8,14.8
653,10/06/2022,Standard Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10003892,2,4,96,6
654,20/02/2023,Standard Class,Corporate,United States,New York City,New York,10035,East,Technology,Accessories,TEC-AC-10001101,8,5,95,15
655,04/07/2022,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Appliances,OFF-AP-10002439,2,2.2,107.8,17.8
656,06/01/2022,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Binders,OFF-BI-10002827,2,0,0,0
657,24/09/2023,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Envelopes,OFF-EN-10002230,2,3.9,126.1,16.1
658,31/05/2022,Same Day,Home Office,United States,Aurora,Illinois,60505,Central,Furniture,Chairs,FUR-CH-10001215,2,14,686,126
659,01/07/2022,Same Day,Home Office,United States,Aurora,Illinois,60505,Central,Office Supplies,Binders,OFF-BI-10004654,2,0,0,0
660,04/07/2023,Standard Class,Consumer,United States,Arlington,Texas,76017,Central,Office Supplies,Storage,OFF-ST-10001490,7,20,980,90
661,05/09/2023,Standard Class,Consumer,United States,Arlington,Texas,76017,Central,Office Supplies,Storage,OFF-ST-10001511,14,14.4,705.6,105.6
662,15/02/2023,Standard Class,Consumer,United States,Arlington,Texas,76017,Central,Furniture,Tables,FUR-TA-10001768,5,36.8,883.2,33.2
663,31/08/2022,Standard Class,Consumer,United States,Arlington,Texas,76017,Central,Office Supplies,Binders,OFF-BI-10003981,3,0,0,0
664,15/03/2022,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Storage,OFF-ST-10001522,5,23,437,37
665,08/11/2023,Same Day,Consumer,United States,Louisville,Kentucky,40214,South,Office Supplies,Fasteners,OFF-FA-10000621,3,0.2,9.8,-0.2
666,16/01/2023,Second Class,Corporate,United States,Dallas,Texas,75081,Central,Office Supplies,Supplies,OFF-SU-10004231,3,1,19,-1
667,24/07/2023,Second Class,Corporate,United States,Dallas,Texas,75081,Central,Office Supplies,Paper,OFF-PA-10000474,3,2.7,87.3,7.3
668,26/12/2022,Second Class,Corporate,United States,Dallas,Texas,75081,Central,Technology,Phones,TEC-PH-10004042,3,19,361,41
669,15/01/2023,First Class,Consumer,United States,Cleveland,Ohio,44105,East,Furniture,Furnishings,FUR-FU-10003096,5,1.5,28.5,8.5
670,05/06/2022,Standard Class,Home Office,United States,Chicago,Illinois,60653,Central,Furniture,Furnishings,FUR-FU-10002759,3,0.4,19.6,-0.4
671,04/11/2023,Standard Class,Home Office,United States,Chicago,Illinois,60653,Central,Furniture,Tables,FUR-TA-10000688,1,5.5,104.5,4.5
672,08/08/2022,Standard Class,Home Office,United States,Chicago,Illinois,60653,Central,Office Supplies,Paper,OFF-PA-10002377,8,2,38,8
673,18/02/2023,Standard Class,Consumer,United States,Quincy,Illinois,62301,Central,Office Supplies,Art,OFF-AR-10001954,5,1,19,-1
674,05/10/2023,First Class,Consumer,United States,Columbus,Indiana,47201,Central,Office Supplies,Appliances,OFF-AP-10004532,3,1.8,58.2,8.2
675,20/04/2023,First Class,Consumer,United States,Columbus,Indiana,47201,Central,Office Supplies,Paper,OFF-PA-10002137,5,1.6,38.4,-1.6
676,08/11/2023,First Class,Consumer,United States,Columbus,Indiana,47201,Central,Technology,Accessories,TEC-AC-10003832,3,2,98,8
677,05/01/2022,Standard Class,Consumer,United States,Tyler,Texas,75701,Central,Office Supplies,Appliances,OFF-AP-10000804,3,0,0,0
678,16/11/2023,Standard Class,Consumer,United States,Tyler,Texas,75701,Central,Technology,Accessories,TEC-AC-10003614,3,1.5,28.5,8.5
679,25/04/2023,Standard Class,Consumer,United States,Tyler,Texas,75701,Central,Furniture,Furnishings,FUR-FU-10003553,3,2.4,77.6,7.6
680,05/09/2023,Standard Class,Consumer,United States,Tyler,Texas,75701,Central,Office Supplies,Binders,OFF-BI-10004632,3,3.6,176.4,16.4
681,27/03/2022,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10003305,3,0.4,9.6,-0.4
682,17/05/2023,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Storage,OFF-ST-10002583,2,3,57,7
683,23/09/2022,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Storage,OFF-ST-10004507,4,2.1,67.9,7.9
684,05/02/2023,Same Day,Corporate,United States,Burlington,North Carolina,27217,South,Technology,Machines,TEC-MA-10004125,4,160,7840,560
685,08/02/2022,Same Day,Corporate,United States,Burlington,North Carolina,27217,South,Office Supplies,Appliances,OFF-AP-10002457,2,5.1,164.9,14.9
686,03/12/2023,First Class,Consumer,United States,Jackson,Mississippi,39212,South,Technology,Accessories,TEC-AC-10003911,3,24,456,66
687,15/07/2023,First Class,Consumer,United States,Jackson,Mississippi,39212,South,Office Supplies,Labels,OFF-LA-10001934,2,0.2,9.8,-0.2
688,07/01/2022,First Class,Consumer,United States,Jackson,Mississippi,39212,South,Office Supplies,Paper,OFF-PA-10000304,3,0.6,19.4,-0.6
689,27/12/2022,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Bookcases,FUR-BO-10004015,2,5.7,184.3,24.3
690,25/02/2022,Second Class,Consumer,United States,Waynesboro,Virginia,22980,South,Furniture,Furnishings,FUR-FU-10004071,1,5,95,5
691,02/04/2022,Second Class,Consumer,United States,Waynesboro,Virginia,22980,South,Technology,Phones,TEC-PH-10002033,1,5.6,274.4,34.4
692,19/07/2023,Second Class,Consumer,United States,Waynesboro,Virginia,22980,South,Office Supplies,Storage,OFF-ST-10002444,3,0.8,39.2,-0.8
693,14/07/2022,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Technology,Accessories,TEC-AC-10002253,1,8.5,161.5,21.5
694,29/09/2022,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10000743,5,0.9,29.1,-0.9
695,18/02/2022,First Class,Home Office,United States,Chester,Pennsylvania,19013,East,Office Supplies,Art,OFF-AR-10003373,8,8,192,22
696,22/08/2023,First Class,Home Office,United States,Chester,Pennsylvania,19013,East,Office Supplies,Labels,OFF-LA-10002312,4,2,48,8
697,01/12/2023,First Class,Home Office,United States,Chester,Pennsylvania,19013,East,Office Supplies,Envelopes,OFF-EN-10000927,7,8,192,12
698,24/03/2022,First Class,Home Office,United States,Chester,Pennsylvania,19013,East,Office Supplies,Labels,OFF-LA-10003510,4,3,97,17
699,14/01/2023,First Class,Home Office,United States,Chester,Pennsylvania,19013,East,Office Supplies,Art,OFF-AR-10001118,1,0,0,0
700,13/05/2023,First Class,Home Office,United States,Chester,Pennsylvania,19013,East,Office Supplies,Binders,OFF-BI-10001575,2,0.6,19.4,-0.6
701,15/09/2022,First Class,Home Office,United States,Chester,Pennsylvania,19013,East,Office Supplies,Binders,OFF-BI-10001982,3,0,0,0
702,18/01/2023,Standard Class,Corporate,United States,Cleveland,Ohio,44105,East,Furniture,Furnishings,FUR-FU-10002960,3,0.6,19.4,-0.6
703,27/04/2022,Second Class,Corporate,United States,Seattle,Washington,98103,West,Furniture,Furnishings,FUR-FU-10003394,3,8.4,201.6,11.6
704,29/08/2023,Standard Class,Consumer,United States,Long Beach,California,90805,West,Furniture,Tables,FUR-TA-10002774,3,7.4,362.6,22.6
705,18/05/2022,Standard Class,Corporate,United States,Cary,North Carolina,27511,South,Office Supplies,Paper,OFF-PA-10001800,2,0.2,9.8,-0.2
706,14/10/2023,Standard Class,Corporate,United States,Cary,North Carolina,27511,South,Office Supplies,Appliances,OFF-AP-10001469,5,5.1,164.9,24.9
707,19/02/2023,Standard Class,Corporate,United States,Cary,North Carolina,27511,South,Technology,Accessories,TEC-AC-10002399,1,0.6,19.4,-0.6
708,10/12/2022,First Class,Consumer,United States,New York City,New York,10035,East,Technology,Accessories,TEC-AC-10003628,4,4.8,115.2,15.2
709,17/04/2023,First Class,Consumer,United States,New York City,New York,10035,East,Furniture,Bookcases,FUR-BO-10003272,5,44,836,96
710,04/11/2022,First Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,OFF-BI-10000050,8,1.5,48.5,8.5
711,30/11/2022,First Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10004071,1,2.4,57.6,7.6
712,06/06/2022,Standard Class,Consumer,United States,Palm Coast,Florida,32137,South,Office Supplies,Envelopes,OFF-EN-10001219,4,0.8,19.2,-0.8
713,20/08/2023,Standard Class,Corporate,United States,Mount Vernon,New York,10550,East,Office Supplies,Appliances,OFF-AP-10001154,6,5.6,274.4,34.4
714,14/01/2023,Standard Class,Corporate,United States,Mount Vernon,New York,10550,East,Technology,Phones,TEC-PH-10003012,2,12.4,297.6,7.6
715,21/04/2022,Standard Class,Corporate,United States,Mount Vernon,New York,10550,East,Technology,Accessories,TEC-AC-10001606,3,15,285,25
716,07/06/2022,Second Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10003355,5,0.6,19.4,-0.6
717,25/05/2022,First Class,Consumer,United States,Dover,Delaware,19901,East,Furniture,Furnishings,FUR-FU-10000010,2,0.5,9.5,-0.5
718,01/02/2023,Standard Class,Consumer,United States,Newark,Ohio,43055,East,Furniture,Furnishings,FUR-FU-10002253,3,3,97,7
719,25/10/2022,Standard Class,Home Office,United States,Orem,Utah,84057,West,Office Supplies,Binders,OFF-BI-10001658,3,1.2,58.8,-1.2
720,24/07/2022,Standard Class,Home Office,United States,Orem,Utah,84057,West,Furniture,Furnishings,FUR-FU-10000246,6,2.8,67.2,7.2
721,25/05/2022,Standard Class,Home Office,United States,Los Angeles,California,90045,West,Office Supplies,Paper,OFF-PA-10004092,3,7.5,142.5,2.5
722,09/08/2023,Standard Class,Corporate,United States,Detroit,Michigan,48205,Central,Furniture,Tables,FUR-TA-10000198,3,33,1617,247
723,09/09/2023,Standard Class,Corporate,United States,Detroit,Michigan,48205,Central,Office Supplies,Storage,OFF-ST-10000036,3,15,285,25
724,06/10/2022,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,FUR-FU-10000222,5,5.2,124.8,4.8
725,20/07/2023,Standard Class,Corporate,United States,Hialeah,Florida,33012,South,Office Supplies,Supplies,OFF-SU-10004664,7,1,49,9
726,04/09/2022,Standard Class,Consumer,United States,Austin,Texas,78745,Central,Office Supplies,Envelopes,OFF-EN-10001141,2,0.6,19.4,-0.6
727,29/03/2022,Standard Class,Consumer,United States,Austin,Texas,78745,Central,Technology,Phones,TEC-PH-10002170,1,3,57,7
728,07/10/2022,First Class,Consumer,United States,Oceanside,New York,11572,East,Office Supplies,Paper,OFF-PA-10001954,8,5.4,174.6,14.6
729,06/07/2022,First Class,Consumer,United States,Oceanside,New York,11572,East,Furniture,Tables,FUR-TA-10002228,2,12,388,38
730,27/12/2022,First Class,Consumer,United States,Oceanside,New York,11572,East,Office Supplies,Storage,OFF-ST-10004634,3,1.2,28.8,-1.2
731,06/02/2022,First Class,Consumer,United States,Oceanside,New York,11572,East,Furniture,Chairs,FUR-CH-10002965,3,16.2,523.8,33.8
732,13/12/2023,First Class,Consumer,United States,Oceanside,New York,11572,East,Office Supplies,Labels,OFF-LA-10001317,2,0.2,9.8,-0.2
733,08/09/2022,Standard Class,Home Office,United States,Seattle,Washington,98115,West,Office Supplies,Storage,OFF-ST-10000736,3,4.8,235.2,25.2
734,13/11/2022,Standard Class,Home Office,United States,Seattle,Washington,98115,West,Technology,Accessories,TEC-AC-10003610,3,9,171,1
735,21/02/2023,Standard Class,Home Office,United States,Seattle,Washington,98115,West,Office Supplies,Binders,OFF-BI-10003982,6,3,97,17
736,13/08/2022,Standard Class,Home Office,United States,Seattle,Washington,98115,West,Office Supplies,Binders,OFF-BI-10003291,4,1.5,28.5,-1.5
737,25/06/2023,Standard Class,Home Office,United States,Seattle,Washington,98115,West,Furniture,Bookcases,FUR-BO-10001619,1,2.4,77.6,-2.4
738,18/05/2023,Standard Class,Home Office,United States,Seattle,Washington,98115,West,Office Supplies,Binders,OFF-BI-10000138,5,0.4,19.6,-0.4
739,27/01/2023,Standard Class,Consumer,United States,San Francisco,California,94110,West,Technology,Accessories,TEC-AC-10001383,2,1,49,-1
740,21/11/2022,Standard Class,Home Office,United States,Naperville,Illinois,60540,Central,Office Supplies,Labels,OFF-LA-10003223,3,0.3,9.7,-0.3
741,24/06/2022,Standard Class,Home Office,United States,Naperville,Illinois,60540,Central,Office Supplies,Storage,OFF-ST-10002743,3,5.4,264.6,14.6
742,21/09/2022,Standard Class,Home Office,United States,Naperville,Illinois,60540,Central,Office Supplies,Binders,OFF-BI-10004094,2,0,0,0
743,16/04/2022,Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Supplies,OFF-SU-10004498,5,2.5,47.5,-2.5
744,26/04/2022,Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Paper,OFF-PA-10002615,1,0,0,0
745,08/12/2023,Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Paper,OFF-PA-10004971,1,0,0,0
746,23/08/2022,Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Supplies,OFF-SU-10004261,4,2.4,57.6,7.6
747,16/01/2022,Same Day,Corporate,United States,San Diego,California,92105,West,Furniture,Tables,FUR-TA-10002607,10,17.1,552.9,72.9
748,14/11/2022,Same Day,Corporate,United States,San Diego,California,92105,West,Office Supplies,Storage,OFF-ST-10001809,4,14.4,345.6,5.6
749,11/02/2023,Second Class,Consumer,United States,Evanston,Illinois,60201,Central,Technology,Phones,TEC-PH-10000004,1,0.4,9.6,-0.4
750,17/11/2022,Standard Class,Consumer,United States,Trenton,Michigan,48183,Central,Office Supplies,Binders,OFF-BI-10003638,3,1.8,58.2,8.2
751,27/11/2022,Standard Class,Consumer,United States,Trenton,Michigan,48183,Central,Furniture,Furnishings,FUR-FU-10003577,11,4.8,155.2,25.2
752,05/08/2022,Standard Class,Consumer,United States,Trenton,Michigan,48183,Central,Office Supplies,Art,OFF-AR-10003478,7,2.4,57.6,-2.4
753,25/07/2023,Standard Class,Consumer,United States,Trenton,Michigan,48183,Central,Office Supplies,Binders,OFF-BI-10000546,1,0,0,0
754,14/10/2023,First Class,Corporate,United States,San Francisco,California,94110,West,Technology,Copiers,TEC-CO-10002095,3,36,1164,144
755,13/05/2023,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Furniture,Furnishings,FUR-FU-10002759,4,3.2,76.8,6.8
756,02/05/2023,Standard Class,Corporate,United States,Jacksonville,Florida,32216,South,Furniture,Tables,FUR-TA-10001095,4,7.6,372.4,22.4
757,18/02/2022,Standard Class,Consumer,United States,Cottage Grove,Minnesota,55016,Central,Office Supplies,Storage,OFF-ST-10002444,2,1,19,-1
758,24/06/2023,Standard Class,Consumer,United States,Cottage Grove,Minnesota,55016,Central,Technology,Accessories,TEC-AC-10001267,4,4.8,115.2,15.2
759,15/06/2022,Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10000848,3,0.2,9.8,-0.2
760,28/10/2022,Standard Class,Corporate,United States,Green Bay,Wisconsin,54302,Central,Office Supplies,Paper,OFF-PA-10002377,4,0.8,19.2,-0.8
761,20/07/2023,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Paper,OFF-PA-10003441,9,3,57,-3
762,04/10/2023,Standard Class,Corporate,United States,Atlanta,Georgia,30318,South,Office Supplies,Labels,OFF-LA-10004484,3,0.5,9.5,-0.5
763,01/11/2023,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Technology,Phones,TEC-PH-10003931,3,3.3,106.7,16.7
764,27/09/2023,Second Class,Corporate,United States,Bossier City,Louisiana,71111,South,Office Supplies,Envelopes,OFF-EN-10001990,2,0.2,9.8,-0.2
765,11/08/2023,Second Class,Corporate,United States,Bossier City,Louisiana,71111,South,Office Supplies,Envelopes,OFF-EN-10001532,3,2.5,47.5,-2.5
766,05/05/2023,Second Class,Corporate,United States,Bossier City,Louisiana,71111,South,Technology,Accessories,TEC-AC-10003174,6,32.5,617.5,87.5
767,06/05/2023,Second Class,Corporate,United States,Bossier City,Louisiana,71111,South,Office Supplies,Binders,OFF-BI-10004187,3,0.3,9.7,-0.3
768,10/08/2022,Second Class,Corporate,United States,Bossier City,Louisiana,71111,South,Office Supplies,Storage,OFF-ST-10000025,6,17.1,552.9,12.9
769,24/09/2023,Standard Class,Corporate,United States,Saint Petersburg,Florida,33710,South,Furniture,Furnishings,FUR-FU-10004306,2,12.4,297.6,17.6
770,26/08/2022,Standard Class,Consumer,United States,Arlington,Virginia,22204,South,Furniture,Chairs,FUR-CH-10003746,2,12.8,627.2,57.2
771,24/01/2022,Standard Class,Corporate,United States,Des Moines,Iowa,50315,Central,Office Supplies,Binders,OFF-BI-10001036,2,0.8,19.2,-0.8
772,13/08/2022,Standard Class,Corporate,United States,Des Moines,Iowa,50315,Central,Technology,Phones,TEC-PH-10004614,3,4.2,205.8,35.8
773,13/03/2022,Standard Class,Corporate,United States,Des Moines,Iowa,50315,Central,Office Supplies,Binders,OFF-BI-10000301,5,1.5,28.5,-1.5
774,09/03/2023,Standard Class,Corporate,United States,Des Moines,Iowa,50315,Central,Office Supplies,Binders,OFF-BI-10003910,1,0.3,9.7,-0.3
775,30/03/2023,Standard Class,Corporate,United States,Des Moines,Iowa,50315,Central,Office Supplies,Art,OFF-AR-10004648,2,1.6,38.4,-1.6
